,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
5244,36,193,10172,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,7.25,Male,8,norest,768.1999999992549,397.5,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
5245,37,195,10172,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,7.25,Male,8,norest,934.0,419.5,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
5246,38,197,10172,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,7.25,Male,8,norest,953.3000000007451,647.3999999985099,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
5247,39,199,10172,value training,False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,7.25,Male,8,norest,841.6999999992549,828.8000000007451,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
5248,40,201,10172,value training,False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,7.25,Male,8,norest,819.6000000014901,573.6999999992549,ArrowUp,ArrowLeft,True,True,26.0,Children,30,True
5249,41,203,10172,value training,False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,7.25,Male,8,norest,1087.8999999985099,719.0999999977648,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
5251,43,207,10172,value training,False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,7.25,Male,8,norest,886.1000000014901,495.30000000074506,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
5252,44,209,10172,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,7.25,Male,8,norest,797.6999999992549,680.6999999992549,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
5253,45,211,10172,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,7.25,Male,8,norest,964.3999999985099,565.2999999970198,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
5254,46,213,10172,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,7.25,Male,8,norest,922.3000000007451,359.4000000022352,ArrowUp,ArrowLeft,True,True,26.0,Children,35,True
5255,47,215,10172,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,7.25,Male,8,norest,913.3000000007451,408.69999999925494,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
5257,49,219,10172,value training,False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,7.25,Male,8,norest,739.8000000007451,526.8000000007451,ArrowUp,ArrowLeft,True,True,26.0,Children,40,True
5288,80,296,10172,value training,False,./assets/img/ocean/memory/30.jpg,ocean,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,7.25,Male,8,norest,1527.0999999977648,844.5999999977648,ArrowUp,ArrowRight,False,False,30.0,Children,0,False
5289,81,298,10172,value training,False,./assets/img/ocean/memory/6.jpg,ocean,23.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,7.25,Male,8,norest,596.3999999985099,671.1000000014901,ArrowUp,ArrowLeft,False,True,30.0,Children,0,False
5290,82,300,10172,value training,False,./assets/img/ocean/memory/41.jpg,ocean,8.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,7.25,Male,8,norest,947.8000000007451,681.0,ArrowDown,ArrowLeft,True,False,30.0,Children,0,False
5291,83,302,10172,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,7.25,Male,8,norest,1132.1000000014901,567.6999999992549,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
5292,84,304,10172,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,7.25,Male,8,norest,709.0,835.9000000022352,ArrowDown,ArrowRight,True,True,30.0,Children,0,True
5293,85,306,10172,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,7.25,Male,8,norest,1726.300000000745,637.7000000029802,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
5294,86,308,10172,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,7.25,Male,8,norest,806.8999999985099,481.5,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
5296,88,312,10172,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,7.25,Male,8,norest,897.6000000014901,480.80000000074506,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
5297,89,314,10172,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,7.25,Male,8,norest,993.0,840.6000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
5298,90,316,10172,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,7.25,Male,8,norest,846.0,495.1000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,5,True
5299,91,318,10172,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,7.25,Male,8,norest,972.0999999977648,840.2999999970198,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
5300,92,320,10172,value training,False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,7.25,Male,8,norest,762.0,708.8000000007451,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
5302,94,324,10172,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,7.25,Male,8,norest,1495.800000000745,564.0,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
5303,95,326,10172,value training,False,./assets/img/ocean/memory/41.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,7.25,Male,8,norest,790.0,647.5,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
5304,96,328,10172,value training,False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,7.25,Male,8,norest,893.3000000007451,588.0999999977648,ArrowDown,ArrowRight,True,True,30.0,Children,10,True
5305,97,330,10172,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,7.25,Male,8,norest,1094.7000000029802,493.6000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
5306,98,332,10172,value training,False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,7.25,Male,8,norest,1132.199999999255,591.0999999977648,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
5308,100,336,10172,value training,False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,7.25,Male,8,norest,1010.9000000022352,620.0,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
5310,102,340,10172,value training,False,./assets/img/ocean/memory/38.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,7.25,Male,8,norest,1138.0,405.6000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
5311,103,342,10172,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,7.25,Male,8,norest,1040.6000000014901,588.6000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,15,True
5312,104,344,10172,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,7.25,Male,8,norest,1149.3999999985099,482.20000000298023,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
5313,105,346,10172,value training,False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",22,,7.25,Male,8,norest,1384.199999999255,642.0999999977648,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
5314,106,348,10172,value training,False,./assets/img/ocean/memory/1.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",23,,7.25,Male,8,norest,1118.0,671.3000000007451,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
5315,107,350,10172,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",24,,7.25,Male,8,norest,1582.2000000029802,444.80000000074506,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
5316,108,352,10172,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",25,,7.25,Male,8,norest,1375.1000000014901,562.6999999992549,ArrowDown,ArrowRight,True,True,30.0,Children,20,True
5317,109,354,10172,value training,False,./assets/img/ocean/memory/26.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",26,,7.25,Male,8,norest,1101.0999999977648,644.3000000007451,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
5318,110,356,10172,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",27,,7.25,Male,8,norest,969.9000000022352,553.0,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
5319,111,358,10172,value training,False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",28,,7.25,Male,8,norest,938.5,1041.5,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
5320,112,360,10172,value training,False,./assets/img/ocean/memory/30.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",29,,7.25,Male,8,norest,1700.4000000022352,592.9000000022352,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
5321,113,362,10172,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",30,,7.25,Male,8,norest,889.4000000022352,778.7999999970198,ArrowDown,ArrowRight,True,True,30.0,Children,25,True
5322,114,364,10172,value training,False,./assets/img/ocean/memory/17.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",31,,7.25,Male,8,norest,1017.3999999985099,1083.199999999255,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
5323,115,366,10172,value training,False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",32,,7.25,Male,8,norest,978.8000000007451,415.1000000014901,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
5324,116,368,10172,value training,False,./assets/img/ocean/memory/35.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",33,,7.25,Male,8,norest,1006.6999999992549,639.0,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
5327,119,374,10172,value training,False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",34,,7.25,Male,8,norest,887.7000000029802,448.20000000298023,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
5329,121,378,10172,value training,False,./assets/img/ocean/memory/7.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",35,,7.25,Male,8,norest,1471.2999999970198,723.7000000029802,ArrowDown,ArrowRight,True,True,30.0,Children,30,True
5330,122,380,10172,value training,False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,7.25,Male,8,norest,1098.6000000014901,657.8999999985099,ArrowDown,ArrowRight,True,True,30.0,Children,35,True
5331,123,382,10172,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,7.25,Male,8,norest,1488.199999999255,129.69999999925494,ArrowDown,ArrowRight,True,True,30.0,Children,35,True
5333,125,386,10172,value training,False,./assets/img/ocean/memory/31.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,7.25,Male,8,norest,1334.6000000014901,590.8000000007451,ArrowDown,ArrowRight,True,True,30.0,Children,35,True
5334,126,388,10172,value training,False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,7.25,Male,8,norest,888.7000000029802,1000.0,ArrowDown,ArrowRight,True,True,30.0,Children,35,True
5335,127,390,10172,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,7.25,Male,8,norest,1223.199999999255,580.2000000029802,ArrowDown,ArrowRight,True,True,30.0,Children,35,True
5336,128,392,10172,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,7.25,Male,8,norest,1063.0,997.5,ArrowDown,ArrowRight,True,True,30.0,Children,40,True
5337,129,394,10172,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,7.25,Male,8,norest,1535.1000000014901,427.30000000074506,ArrowDown,ArrowRight,True,True,30.0,Children,40,True
5456,0,121,8171,value training,False,./assets/img/canyon/memory/31.jpg,canyon,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,10.58,Female,8,norest,1231.7999999523163,998.4000000953674,ArrowUp,ArrowRight,True,False,26.0,Children,0,False
5457,1,123,8171,value training,False,./assets/img/canyon/memory/2.jpg,canyon,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,10.58,Female,8,norest,466.0,646.2000000476837,ArrowDown,ArrowLeft,False,False,26.0,Children,0,False
5459,3,127,8171,value training,False,./assets/img/canyon/memory/9.jpg,canyon,10.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,10.58,Female,8,norest,1247.0999999046326,809.0,ArrowUp,ArrowRight,True,False,26.0,Children,0,False
5460,4,129,8171,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,10.58,Female,8,norest,910.0999999046326,465.5,ArrowUp,ArrowLeft,True,True,26.0,Children,0,True
5461,5,131,8171,value training,False,./assets/img/canyon/memory/24.jpg,canyon,5.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,10.58,Female,8,norest,353.89999985694885,625.1000001430511,ArrowDown,ArrowLeft,False,False,26.0,Children,0,False
5462,6,133,8171,value training,False,./assets/img/canyon/memory/1.jpg,canyon,17.0,False,False,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,10.58,Female,8,norest,882.0,409.59999990463257,ArrowDown,ArrowRight,False,True,26.0,Children,5,False
5463,7,135,8171,value training,False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,10.58,Female,8,norest,506.09999990463257,536.8000001907349,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5464,8,137,8171,value training,False,./assets/img/canyon/memory/35.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,10.58,Female,8,norest,824.2000000476837,966.5,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5465,9,139,8171,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,10.58,Female,8,norest,588.1000001430511,428.59999990463257,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5466,10,141,8171,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,10.58,Female,8,norest,1092.4000000953674,715.4000000953674,ArrowUp,ArrowLeft,True,True,26.0,Children,5,True
5467,11,143,8171,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,10.58,Female,8,norest,621.1999998092651,515.2999999523163,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5468,12,145,8171,value training,False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,10.58,Female,8,norest,691.6000001430511,414.7999999523163,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5470,14,149,8171,value training,False,./assets/img/canyon/memory/30.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,10.58,Female,8,norest,791.2999999523163,381.7000000476837,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
5471,15,151,8171,value training,False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,10.58,Female,8,norest,741.5,524.5,ArrowUp,ArrowLeft,True,True,26.0,Children,10,True
