,index,subject_id,task_part,rt,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,subject_condition,rest,response0,response1,is_optimal_first,is_optimal_second,categorical_age,trial_bin
122,376,10608,value training,"[718.8999999910593,702.4000000059605]",False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,35
124,380,10608,value training,"[804.7999999970198,996.5]",False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,35
125,382,10608,value training,"[516.4000000059605,635]",False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,35
126,384,10608,value training,"[451.20000000298023,1193.699999988079]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,35
127,386,10608,value training,"[1361.1000000089407,801.5]",False,./assets/img/canyon/memory/31.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,35
128,388,10608,value training,"[586.5,231]",False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,40
129,390,10608,value training,"[386.09999999403954,745.1000000089407]",False,./assets/img/canyon/memory/40.jpg,canyon,26.0,False,True,Revaluation,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,8.62,3,norest,ArrowUp,ArrowLeft,True,True,Children,40
248,119,11405,value training,"[1134.8000000002794,657.1000000000931]",False,./assets/img/canyon/memory/32.jpg,canyon,17.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,7.54,8,norest,ArrowDown,ArrowRight,False,False,Children,0
249,121,11405,value training,"[506.29999999981374,558.8000000002794]",False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,0
250,123,11405,value training,"[472.29999999981374,387.20000000018626]",False,./assets/img/canyon/memory/3.jpg,canyon,10.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,7.54,8,norest,ArrowUp,ArrowRight,True,True,Children,0
251,125,11405,value training,"[377.70000000018626,365.70000000018626]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,0
252,127,11405,value training,"[492.10000000009313,517.7000000001863]",False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,0
253,129,11405,value training,"[696.1000000000931,874.1000000000931]",False,./assets/img/canyon/memory/40.jpg,canyon,5.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,7.54,8,norest,ArrowDown,ArrowLeft,False,False,Children,5
254,131,11405,value training,"[630.6999999997206,494.39999999990687]",False,./assets/img/canyon/memory/10.jpg,canyon,17.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,7.54,8,norest,ArrowDown,ArrowRight,False,False,Children,5
255,133,11405,value training,"[522.6999999997206,601.2999999998137]",False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,5
256,135,11405,value training,"[377.6999999997206,580]",False,./assets/img/canyon/memory/11.jpg,canyon,10.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,7.54,8,norest,ArrowUp,ArrowRight,True,True,Children,5
257,137,11405,value training,"[685.2999999998137,949.9000000003725]",False,./assets/img/canyon/memory/40.jpg,canyon,10.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,7.54,8,norest,ArrowUp,ArrowRight,True,True,Children,5
258,139,11405,value training,"[969.3999999999069,618.5]",False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,10
260,143,11405,value training,"[1294.6999999997206,773.9000000003725]",False,./assets/img/canyon/memory/21.jpg,canyon,5.0,False,False,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,7.54,8,norest,ArrowDown,ArrowLeft,False,False,Children,10
263,149,11405,value training,"[788.8999999999069,558.6999999997206]",False,./assets/img/canyon/memory/11.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,10
264,151,11405,value training,"[501,615.2999999998137]",False,./assets/img/canyon/memory/34.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,10
266,155,11405,value training,"[1687.2999999998137,1096.5999999996275]",False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,10
267,157,11405,value training,"[701.3999999999069,480]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,15
268,159,11405,value training,"[712.7000000001863,500.79999999981374]",False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,15
269,161,11405,value training,"[652.8999999999069,496.09999999962747]",False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,15
271,165,11405,value training,"[859.2999999998137,695.4000000003725]",False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,15
272,167,11405,value training,"[761.8999999999069,621.1000000000931]",False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,15
274,171,11405,value training,"[1218.7999999998137,472.39999999990687]",False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,20
275,173,11405,value training,"[771.8999999999069,501.3000000002794]",False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,20
276,175,11405,value training,"[874.8999999999069,456.3000000002794]",False,./assets/img/canyon/memory/14.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,20
277,177,11405,value training,"[767.8000000002794,452.09999999962747]",False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,20
278,179,11405,value training,"[587.1000000000931,498.70000000018626]",False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,20
279,181,11405,value training,"[637.9000000003725,562.3999999999069]",False,./assets/img/canyon/memory/15.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,25
280,183,11405,value training,"[946.7000000001863,530.9000000003725]",False,./assets/img/canyon/memory/3.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,25
281,185,11405,value training,"[766,556.7999999998137]",False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,25
282,187,11405,value training,"[957.8999999999069,655.2000000001863]",False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,25
283,189,11405,value training,"[889.0999999996275,443.70000000018626]",False,./assets/img/canyon/memory/32.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,25
284,191,11405,value training,"[764.3999999999069,505.70000000018626]",False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,30
285,193,11405,value training,"[1083.2000000001863,465.79999999981374]",False,./assets/img/canyon/memory/39.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,30
286,195,11405,value training,"[728.1000000000931,381]",False,./assets/img/canyon/memory/12.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,30
287,197,11405,value training,"[731.1000000000931,446.60000000009313]",False,./assets/img/canyon/memory/10.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,30
289,201,11405,value training,"[1263.8000000002794,444.29999999981374]",False,./assets/img/canyon/memory/27.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,30
290,203,11405,value training,"[532.7999999998137,369.39999999990687]",False,./assets/img/canyon/memory/13.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,35
292,207,11405,value training,"[888.8000000002794,424.5]",False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,35
293,209,11405,value training,"[511.60000000009313,443.10000000009313]",False,./assets/img/canyon/memory/6.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,35
294,211,11405,value training,"[924.8000000002794,464.1999999997206]",False,./assets/img/canyon/memory/33.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,35
295,213,11405,value training,"[660.8999999999069,543.5]",False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,35
296,215,11405,value training,"[878.8000000002794,940.1000000000931]",False,./assets/img/canyon/memory/33.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,40
297,217,11405,value training,"[779.7999999998137,388.60000000009313]",False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,Revaluation,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,7.54,8,norest,ArrowUp,ArrowLeft,True,True,Children,40
328,294,11405,value training,"[1271.2999999998137,731.2000000001863]",False,./assets/img/ocean/memory/11.jpg,ocean,10.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",1,,7.54,8,norest,ArrowUp,ArrowRight,False,False,Children,0
330,298,11405,value training,"[540.1000000000931,437.60000000009313]",False,./assets/img/ocean/memory/19.jpg,ocean,23.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",2,,7.54,8,norest,ArrowUp,ArrowLeft,False,False,Children,0
331,300,11405,value training,"[654.6000000000931,711.9000000003725]",False,./assets/img/ocean/memory/10.jpg,ocean,8.0,False,False,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",3,,7.54,8,norest,ArrowDown,ArrowLeft,True,True,Children,0
332,302,11405,value training,"[407.3000000002794,429.70000000018626]",False,./assets/img/ocean/memory/11.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",4,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,0
333,304,11405,value training,"[654.3999999999069,641.6999999997206]",False,./assets/img/ocean/memory/6.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",5,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,0
334,306,11405,value training,"[508.70000000018626,421.5]",False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",6,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,5
335,308,11405,value training,"[508.39999999990687,359.20000000018626]",False,./assets/img/ocean/memory/40.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",7,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,5
337,312,11405,value training,"[903.7000000001863,459]",False,./assets/img/ocean/memory/15.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",8,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,5
338,314,11405,value training,"[615,572.5]",False,./assets/img/ocean/memory/34.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",9,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,5
339,316,11405,value training,"[911.7999999998137,406.79999999981374]",False,./assets/img/ocean/memory/10.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",10,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,5
340,318,11405,value training,"[709.8000000002794,570.0999999996275]",False,./assets/img/ocean/memory/4.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",11,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,10
341,320,11405,value training,"[887.6000000000931,595.6999999997206]",False,./assets/img/ocean/memory/36.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",12,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,10
342,322,11405,value training,"[472.60000000009313,580.9000000003725]",False,./assets/img/ocean/memory/13.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",13,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,10
343,324,11405,value training,"[781.1000000000931,621]",False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",14,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,10
344,326,11405,value training,"[675.7000000001863,466]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",15,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,10
345,328,11405,value training,"[762.2000000001863,507.1999999997206]",False,./assets/img/ocean/memory/12.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",16,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,15
347,332,11405,value training,"[1221.1000000000931,1293.6999999997206]",False,./assets/img/ocean/memory/27.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",17,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,15
348,334,11405,value training,"[460,343.10000000009313]",False,./assets/img/ocean/memory/32.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",18,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,15
350,338,11405,value training,"[1037.7999999998137,497.10000000009313]",False,./assets/img/ocean/memory/19.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",19,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,15
351,340,11405,value training,"[725.9000000003725,374.89999999990687]",False,./assets/img/ocean/memory/3.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",20,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,15
352,342,11405,value training,"[982.2000000001863,510.29999999981374]",False,./assets/img/ocean/memory/21.jpg,ocean,30.0,False,True,Control,2.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",21,,7.54,8,norest,ArrowDown,ArrowRight,True,True,Children,20
