,level_0,index,subject_id,task_part,timeout,stimulus,environment,score,isCatch,correct,block_condition,block_order,rewardMap,trial_num,ground_truth,age,gender,subject_condition,rest,rt0,rt1,response0,response1,is_optimal_first,is_optimal_second,optimal_score,categorical_age,trial_bin,is_optimal
12193,41,196,7341,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",36,,13.97,Female,2,rest,828.3000000119209,339.7000000476837,ArrowDown,ArrowRight,True,True,30.0,Adolescents,35,True
12195,43,200,7341,value training,False,./assets/img/ocean/memory/18.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",37,,13.97,Female,2,rest,617.5,441.10000002384186,ArrowDown,ArrowRight,True,True,30.0,Adolescents,35,True
12196,44,202,7341,value training,False,./assets/img/ocean/memory/5.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",38,,13.97,Female,2,rest,511.9000000357628,846.9000000357628,ArrowDown,ArrowRight,True,True,30.0,Adolescents,35,True
12198,46,206,7341,value training,False,./assets/img/ocean/memory/24.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",39,,13.97,Female,2,rest,1004.6000000238419,587.0,ArrowDown,ArrowRight,True,True,30.0,Adolescents,35,True
12199,47,208,7341,value training,False,./assets/img/ocean/memory/28.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",40,,13.97,Female,2,rest,1369.800000011921,881.3999999761581,ArrowDown,ArrowRight,True,True,30.0,Adolescents,35,True
12200,48,210,7341,value training,False,./assets/img/ocean/memory/37.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",41,,13.97,Female,2,rest,631.1000000238419,454.60000002384186,ArrowDown,ArrowRight,True,True,30.0,Adolescents,40,True
12201,49,212,7341,value training,False,./assets/img/ocean/memory/0.jpg,ocean,30.0,False,True,revaluation,1.0,"{""ArrowUp,ArrowLeft"":23,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":8,""ArrowDown,ArrowRight"":30}",42,,13.97,Female,2,rest,573.0999999642372,363.69999998807907,ArrowDown,ArrowRight,True,True,30.0,Adolescents,40,True
12232,80,283,7341,value training,False,./assets/img/canyon/memory/25.jpg,canyon,10.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,13.97,Female,2,rest,1497.0,910.6999999880791,ArrowUp,ArrowRight,True,False,26.0,Adolescents,0,False
12233,81,285,7341,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,13.97,Female,2,rest,290.5999999642372,296.10000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,0,True
12234,82,287,7341,value training,False,./assets/img/canyon/memory/23.jpg,canyon,5.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,13.97,Female,2,rest,414.89999997615814,639.3000000119209,ArrowDown,ArrowLeft,False,False,26.0,Adolescents,0,False
12235,83,289,7341,value training,False,./assets/img/canyon/memory/25.jpg,canyon,17.0,False,False,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,13.97,Female,2,rest,334.80000001192093,279.2000000476837,ArrowDown,ArrowRight,False,True,26.0,Adolescents,0,False
12238,86,295,7341,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,13.97,Female,2,rest,1282.699999988079,426.0,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,0,True
12239,87,297,7341,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,13.97,Female,2,rest,602.0,352.80000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,5,True
12240,88,299,7341,value training,False,./assets/img/canyon/memory/24.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,13.97,Female,2,rest,1231.5,326.39999997615814,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,5,True
12241,89,301,7341,value training,False,./assets/img/canyon/memory/0.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,13.97,Female,2,rest,909.3999999761581,356.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,5,True
12242,90,303,7341,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,13.97,Female,2,rest,546.0,385.0999999642372,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,5,True
12245,93,309,7341,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,13.97,Female,2,rest,794.3000000119209,1713.5,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,5,True
12246,94,311,7341,value training,False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,13.97,Female,2,rest,464.2000000476837,408.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,10,True
12247,95,313,7341,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,13.97,Female,2,rest,461.7000000476837,829.3000000119209,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,10,True
12248,96,315,7341,value training,False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,13.97,Female,2,rest,476.19999998807907,354.9000000357628,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,10,True
12249,97,317,7341,value training,False,./assets/img/canyon/memory/17.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,13.97,Female,2,rest,594.1999999880791,505.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,10,True
12250,98,319,7341,value training,False,./assets/img/canyon/memory/8.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,13.97,Female,2,rest,407.69999998807907,367.0999999642372,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,10,True
12251,99,321,7341,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,13.97,Female,2,rest,587.6999999880791,586.7000000476837,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,15,True
12252,100,323,7341,value training,False,./assets/img/canyon/memory/9.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,13.97,Female,2,rest,705.7999999523163,432.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,15,True
12254,102,327,7341,value training,False,./assets/img/canyon/memory/33.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,13.97,Female,2,rest,709.1000000238419,499.5,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,15,True
12255,103,329,7341,value training,False,./assets/img/canyon/memory/19.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",19,,13.97,Female,2,rest,681.6999999880791,352.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,15,True
12257,105,333,7341,value training,False,./assets/img/canyon/memory/28.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",20,,13.97,Female,2,rest,468.69999998807907,492.0999999642372,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,15,True
12258,106,335,7341,value training,False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",21,,13.97,Female,2,rest,443.5,331.5,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,20,True
12259,107,337,7341,value training,False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",22,,13.97,Female,2,rest,377.5,361.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,20,True
12260,108,339,7341,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",23,,13.97,Female,2,rest,959.6999999880791,527.4000000357628,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,20,True
12261,109,341,7341,value training,False,./assets/img/canyon/memory/24.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",24,,13.97,Female,2,rest,781.0,596.6000000238419,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,20,True
12262,110,343,7341,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",25,,13.97,Female,2,rest,890.8000000119209,449.4000000357628,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,20,True
12263,111,345,7341,value training,False,./assets/img/canyon/memory/5.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",26,,13.97,Female,2,rest,575.3000000119209,653.8000000119209,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,25,True
12264,112,347,7341,value training,False,./assets/img/canyon/memory/5.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",27,,13.97,Female,2,rest,715.0,609.8999999761581,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,25,True
12265,113,349,7341,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",28,,13.97,Female,2,rest,528.0999999642372,311.5999999642372,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,25,True
12266,114,351,7341,value training,False,./assets/img/canyon/memory/4.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",29,,13.97,Female,2,rest,468.69999998807907,460.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,25,True
12267,115,353,7341,value training,False,./assets/img/canyon/memory/36.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",30,,13.97,Female,2,rest,507.4000000357628,330.80000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,25,True
12268,116,355,7341,value training,False,./assets/img/canyon/memory/1.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",31,,13.97,Female,2,rest,825.5,425.0,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,30,True
12269,117,357,7341,value training,False,./assets/img/canyon/memory/26.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",32,,13.97,Female,2,rest,463.7999999523163,365.9000000357628,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,30,True
12270,118,359,7341,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",33,,13.97,Female,2,rest,453.5,308.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,30,True
12271,119,361,7341,value training,False,./assets/img/canyon/memory/23.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",34,,13.97,Female,2,rest,558.3000000119209,293.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,30,True
12272,120,363,7341,value training,False,./assets/img/canyon/memory/16.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",35,,13.97,Female,2,rest,284.89999997615814,412.30000001192093,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,30,True
12274,122,367,7341,value training,False,./assets/img/canyon/memory/29.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",36,,13.97,Female,2,rest,672.8000000119209,424.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,35,True
12275,123,369,7341,value training,False,./assets/img/canyon/memory/8.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",37,,13.97,Female,2,rest,423.19999998807907,342.2000000476837,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,35,True
12276,124,371,7341,value training,False,./assets/img/canyon/memory/21.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",38,,13.97,Female,2,rest,515.3999999761581,371.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,35,True
12277,125,373,7341,value training,False,./assets/img/canyon/memory/33.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",39,,13.97,Female,2,rest,434.69999998807907,434.0,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,35,True
12278,126,375,7341,value training,False,./assets/img/canyon/memory/37.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",40,,13.97,Female,2,rest,521.3999999761581,784.9000000357628,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,35,True
12280,128,379,7341,value training,False,./assets/img/canyon/memory/18.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",41,,13.97,Female,2,rest,557.8000000119209,1012.6000000238419,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,40,True
12281,129,381,7341,value training,False,./assets/img/canyon/memory/38.jpg,canyon,26.0,False,True,original,2.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",42,,13.97,Female,2,rest,972.6999999880791,732.0,ArrowUp,ArrowLeft,True,True,26.0,Adolescents,40,True
12400,0,118,7792,value training,False,./assets/img/ocean/memory/0.jpg,ocean,5.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",1,,22.77,Female,1,rest,882.5999999940395,597.8000000119209,ArrowDown,ArrowLeft,False,False,26.0,Adults,0,False
12401,1,120,7792,value training,False,./assets/img/ocean/memory/5.jpg,ocean,17.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",2,,22.77,Female,1,rest,384.09999999403954,330.90000000596046,ArrowDown,ArrowRight,False,True,26.0,Adults,0,False
12402,2,122,7792,value training,False,./assets/img/ocean/memory/1.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",3,,22.77,Female,1,rest,293.09999999403954,365.7999999821186,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
12403,3,124,7792,value training,False,./assets/img/ocean/memory/12.jpg,ocean,10.0,False,False,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",4,,22.77,Female,1,rest,367.30000001192093,423.0,ArrowUp,ArrowRight,True,False,26.0,Adults,0,False
12404,4,126,7792,value training,False,./assets/img/ocean/memory/41.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",5,,22.77,Female,1,rest,610.0999999940395,349.7999999821186,ArrowUp,ArrowLeft,True,True,26.0,Adults,0,True
12405,5,128,7792,value training,False,./assets/img/ocean/memory/23.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",6,,22.77,Female,1,rest,575.7000000178814,334.7000000178814,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
12406,6,130,7792,value training,False,./assets/img/ocean/memory/31.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",7,,22.77,Female,1,rest,709.7999999821186,324.69999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
12408,8,134,7792,value training,False,./assets/img/ocean/memory/39.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",8,,22.77,Female,1,rest,675.8000000119209,375.2000000178814,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
12409,9,136,7792,value training,False,./assets/img/ocean/memory/3.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",9,,22.77,Female,1,rest,823.5,339.19999998807907,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
12410,10,138,7792,value training,False,./assets/img/ocean/memory/25.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",10,,22.77,Female,1,rest,566.4000000059605,383.09999999403954,ArrowUp,ArrowLeft,True,True,26.0,Adults,5,True
12412,12,142,7792,value training,False,./assets/img/ocean/memory/26.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",11,,22.77,Female,1,rest,592.4000000059605,277.09999999403954,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
12413,13,144,7792,value training,False,./assets/img/ocean/memory/16.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",12,,22.77,Female,1,rest,527.6999999880791,498.7999999821186,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
12415,15,148,7792,value training,False,./assets/img/ocean/memory/36.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",13,,22.77,Female,1,rest,673.5,325.2000000178814,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
12416,16,150,7792,value training,False,./assets/img/ocean/memory/1.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",14,,22.77,Female,1,rest,645.5,533.5,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
12417,17,152,7792,value training,False,./assets/img/ocean/memory/4.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",15,,22.77,Female,1,rest,648.5999999940395,302.7000000178814,ArrowUp,ArrowLeft,True,True,26.0,Adults,10,True
12418,18,154,7792,value training,False,./assets/img/ocean/memory/40.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",16,,22.77,Female,1,rest,773.2000000178814,364.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
12419,19,156,7792,value training,False,./assets/img/ocean/memory/36.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",17,,22.77,Female,1,rest,698.0,367.39999997615814,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
12420,20,158,7792,value training,False,./assets/img/ocean/memory/16.jpg,ocean,26.0,False,True,original,1.0,"{""ArrowUp,ArrowLeft"":26,""ArrowUp,ArrowRight"":10,""ArrowDown,ArrowLeft"":5,""ArrowDown,ArrowRight"":17}",18,,22.77,Female,1,rest,579.2999999821186,340.60000002384186,ArrowUp,ArrowLeft,True,True,26.0,Adults,15,True
